message;severity;node;stamp;location
"Oh no! I hit the wall! (Clamping from [x=-0,031977, y=5,572461])";"30";"turtlesim3.sim";"1696262639.146450358";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,031977, y=5,572461])";"30";"turtlesim2.sim";"1696262639.138018942";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,031977, y=5,572461])";"30";"turtlesim1.sim";"1696262639.131543929";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,031977, y=5,571258])";"30";"turtlesim3.sim";"1696262639.130526950";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,031977, y=5,571258])";"30";"turtlesim2.sim";"1696262639.121616084";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,031977, y=5,571258])";"30";"turtlesim1.sim";"1696262639.116109427";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,031977, y=5,570055])";"30";"turtlesim3.sim";"1696262639.114704590";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,031977, y=5,570055])";"30";"turtlesim2.sim";"1696262639.105743861";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,031977, y=5,570055])";"30";"turtlesim1.sim";"1696262639.099392439";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,031977, y=5,568852])";"30";"turtlesim3.sim";"1696262639.098768137";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,031977, y=5,568852])";"30";"turtlesim2.sim";"1696262639.089863142";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,031977, y=5,568852])";"30";"turtlesim1.sim";"1696262639.083402425";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,031977, y=5,567650])";"30";"turtlesim3.sim";"1696262639.082953562";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,031977, y=5,567650])";"30";"turtlesim2.sim";"1696262639.073893957";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,031977, y=5,567650])";"30";"turtlesim1.sim";"1696262639.067685534";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,031977, y=5,566447])";"30";"turtlesim3.sim";"1696262639.067137295";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,031977, y=5,566447])";"30";"turtlesim2.sim";"1696262639.057902551";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,031977, y=5,566447])";"30";"turtlesim1.sim";"1696262639.051349992";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,031977, y=5,565244])";"30";"turtlesim3.sim";"1696262639.050289962";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,031977, y=5,565244])";"30";"turtlesim2.sim";"1696262639.041921133";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,031977, y=5,565244])";"30";"turtlesim1.sim";"1696262639.035596271";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,031977, y=5,564042])";"30";"turtlesim3.sim";"1696262639.034263009";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,031977, y=5,564042])";"30";"turtlesim2.sim";"1696262639.025539354";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,031977, y=5,564042])";"30";"turtlesim1.sim";"1696262639.020071350";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,031977, y=5,562839])";"30";"turtlesim3.sim";"1696262639.018421714";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,031977, y=5,562839])";"30";"turtlesim2.sim";"1696262639.010251608";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,031977, y=5,562839])";"30";"turtlesim1.sim";"1696262639.003944289";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,031977, y=5,561636])";"30";"turtlesim3.sim";"1696262639.002338896";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,031977, y=5,561636])";"30";"turtlesim2.sim";"1696262638.993950100";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,031977, y=5,561636])";"30";"turtlesim1.sim";"1696262638.987735084";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,031977, y=5,560434])";"30";"turtlesim3.sim";"1696262638.986506508";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,031977, y=5,560434])";"30";"turtlesim2.sim";"1696262638.977829100";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,031977, y=5,560434])";"30";"turtlesim1.sim";"1696262638.972175238";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,031977, y=5,559231])";"30";"turtlesim3.sim";"1696262638.970331376";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,031977, y=5,559231])";"30";"turtlesim2.sim";"1696262638.961905962";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,031977, y=5,559231])";"30";"turtlesim1.sim";"1696262638.956148855";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,031977, y=5,558028])";"30";"turtlesim3.sim";"1696262638.954476326";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,031977, y=5,558028])";"30";"turtlesim2.sim";"1696262638.946073393";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,031977, y=5,558028])";"30";"turtlesim1.sim";"1696262638.940194879";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,031977, y=5,556826])";"30";"turtlesim3.sim";"1696262638.938294752";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,031977, y=5,556826])";"30";"turtlesim2.sim";"1696262638.929171277";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,031977, y=5,556826])";"30";"turtlesim1.sim";"1696262638.924219142";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,031977, y=5,555623])";"30";"turtlesim3.sim";"1696262638.922430585";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,031977, y=5,555623])";"30";"turtlesim2.sim";"1696262638.914072546";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,031977, y=5,555623])";"30";"turtlesim1.sim";"1696262638.907912484";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,031977, y=5,554420])";"30";"turtlesim3.sim";"1696262638.906536972";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,031977, y=5,554420])";"30";"turtlesim2.sim";"1696262638.898065000";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,031977, y=5,554420])";"30";"turtlesim1.sim";"1696262638.891877926";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,031977, y=5,553218])";"30";"turtlesim3.sim";"1696262638.890687833";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,031977, y=5,553218])";"30";"turtlesim2.sim";"1696262638.882119419";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,031977, y=5,553218])";"30";"turtlesim1.sim";"1696262638.875804676";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,031977, y=5,552015])";"30";"turtlesim3.sim";"1696262638.874756078";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,031977, y=5,552015])";"30";"turtlesim2.sim";"1696262638.866123675";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,031977, y=5,552015])";"30";"turtlesim1.sim";"1696262638.860132910";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,031977, y=5,550812])";"30";"turtlesim3.sim";"1696262638.858905526";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,031977, y=5,550812])";"30";"turtlesim2.sim";"1696262638.850156293";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,031977, y=5,550812])";"30";"turtlesim1.sim";"1696262638.843502293";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,031977, y=5,549610])";"30";"turtlesim3.sim";"1696262638.842844348";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,031977, y=5,549610])";"30";"turtlesim2.sim";"1696262638.834142525";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,031977, y=5,549610])";"30";"turtlesim1.sim";"1696262638.827634339";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,031977, y=5,548407])";"30";"turtlesim3.sim";"1696262638.827166320";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,031977, y=5,548407])";"30";"turtlesim2.sim";"1696262638.817932418";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,031977, y=5,548407])";"30";"turtlesim1.sim";"1696262638.811664122";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,031977, y=5,547204])";"30";"turtlesim3.sim";"1696262638.810999935";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,031977, y=5,547204])";"30";"turtlesim2.sim";"1696262638.802111682";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,031977, y=5,547204])";"30";"turtlesim1.sim";"1696262638.795638631";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,031977, y=5,546002])";"30";"turtlesim3.sim";"1696262638.794646209";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,031977, y=5,546002])";"30";"turtlesim2.sim";"1696262638.786002464";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,031977, y=5,546002])";"30";"turtlesim1.sim";"1696262638.779320241";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,030911, y=5,544799])";"30";"turtlesim3.sim";"1696262632.682952702";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,030911, y=5,544799])";"30";"turtlesim2.sim";"1696262632.674068266";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,030911, y=5,544799])";"30";"turtlesim1.sim";"1696262632.668209178";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,030911, y=5,536523])";"30";"turtlesim3.sim";"1696262632.666767682";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,030911, y=5,536523])";"30";"turtlesim2.sim";"1696262632.658062843";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,030911, y=5,536523])";"30";"turtlesim1.sim";"1696262632.651909763";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,030911, y=5,528247])";"30";"turtlesim3.sim";"1696262632.650528611";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,030911, y=5,528247])";"30";"turtlesim2.sim";"1696262632.641758719";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,030911, y=5,528247])";"30";"turtlesim1.sim";"1696262632.635899772";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,030911, y=5,519971])";"30";"turtlesim3.sim";"1696262632.634693407";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,030911, y=5,519971])";"30";"turtlesim2.sim";"1696262632.625708322";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,030911, y=5,519971])";"30";"turtlesim1.sim";"1696262632.619831110";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,030911, y=5,511696])";"30";"turtlesim3.sim";"1696262632.618883071";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,030911, y=5,511696])";"30";"turtlesim2.sim";"1696262632.609418094";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,030911, y=5,511696])";"30";"turtlesim1.sim";"1696262632.603706433";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,030911, y=5,503420])";"30";"turtlesim3.sim";"1696262632.603129080";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,030911, y=5,503420])";"30";"turtlesim2.sim";"1696262632.594013239";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,030911, y=5,503420])";"30";"turtlesim1.sim";"1696262632.587359079";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,030911, y=5,495144])";"30";"turtlesim3.sim";"1696262632.587119739";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,030911, y=5,495144])";"30";"turtlesim2.sim";"1696262632.577821797";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,030911, y=5,495144])";"30";"turtlesim1.sim";"1696262632.571330593";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,030911, y=5,486868])";"30";"turtlesim3.sim";"1696262632.570177108";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,030911, y=5,486868])";"30";"turtlesim2.sim";"1696262632.561669688";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,030911, y=5,486868])";"30";"turtlesim1.sim";"1696262632.555251551";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,030911, y=5,478592])";"30";"turtlesim3.sim";"1696262632.554317067";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,030911, y=5,478592])";"30";"turtlesim2.sim";"1696262632.545807384";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,030911, y=5,478592])";"30";"turtlesim1.sim";"1696262632.539901118";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,030911, y=5,470316])";"30";"turtlesim3.sim";"1696262632.538528402";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,030911, y=5,470316])";"30";"turtlesim2.sim";"1696262632.529949268";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,030911, y=5,470316])";"30";"turtlesim1.sim";"1696262632.523759700";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,030911, y=5,462041])";"30";"turtlesim3.sim";"1696262632.522677108";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,030911, y=5,462041])";"30";"turtlesim2.sim";"1696262632.514103976";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,030911, y=5,462041])";"30";"turtlesim1.sim";"1696262632.507439727";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,030911, y=5,453765])";"30";"turtlesim3.sim";"1696262632.506822368";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,030911, y=5,453765])";"30";"turtlesim2.sim";"1696262632.497302288";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,030911, y=5,453765])";"30";"turtlesim1.sim";"1696262632.491481392";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,030911, y=5,445489])";"30";"turtlesim3.sim";"1696262632.490579189";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,030911, y=5,445489])";"30";"turtlesim2.sim";"1696262632.481945232";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0,030911, y=5,445489])";"30";"turtlesim1.sim";"1696262632.475704138";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
